ID_NOTICE_CAN,ISO_COUNTRY_CODE,WIN_COUNTRY_CODE,AWARD_VALUE_EURO
201964437,BG,,
2019333145,RO,RO,234.82
201998833,DE,,
201949359,DE,DE,3395573.16
2019148826,DE,DE,1
2019597988,BG,,
201941179,UK,UK,100343.56
201943911,FR,FR,336661.44
2019602871,RO,,
2019196770,CZ,CZ,62.38
2019402376,PL,PL,47747.58
2019349262,PL,PL,4421.07
2019564804,RO,RO,470.88
2019515927,RO,RO,2179
201950129,LT,,
2019426102,BE,BE,60202
2019443107,RO,RO,5061.68
2019423042,PL,PL---PL---PL---PL---PL,166736.57
2019262139,PL,PL,65131.7
2019578582,RO,RO,2019.26
2019351645,PL,PL,35003.26
2019139610,DE,,
201979329,UK,UK,157460.71
201946437,DE,,
2019421852,RO,,
2019100225,RO,RO,5439.49
2019502700,DE,DE,365829.16
201950950,DE,DE,19908.7
2019351751,RO,RO,817278.53
2019180516,DE,DE,436073.35
2019440484,RO,,
2019485719,HR,HR,93016.99
20191118,FR,FR,154920
2019111748,FR,FR,7323.76
201948409,FR,,
201938879,FR,FR---FR---FR---FR,51240
201978562,RO,RO,2001.98
2019258519,RO,RO,4225.85
2019151256,PL,PL,62164.93
201941817,SI,SI,1510.66
2019387344,RO,RO,59864.5
2019177918,FR,,
2019442851,HU,HU,3559.79
2019382232,PL,PL,132692.27
201983183,PL,,
2019560763,BG,BG,0.05
2019502650,UK,UK,692.66
201937007,ES,,
201925968,IT,,
2019121588,RO,RO,2770.72
2019581226,PL,,
2019361080,UK,UK,1488870.33
2019307508,DE,DE,111316.5
2019286769,GR,GR,9228.15
201938986,DE,,
2019125428,IT,IT,1360342.53
201966252,BG,BG,957069.98
2019153215,CH,,
2019556705,RO,,
2019366196,FR,,
2019239500,FR,FR,6000000
2019239640,RO,RO,8906.54
2019381432,UK,UK,113.93
2019326895,FR,FR,234240
2019405203,LT,,
2019618084,RO,,
201975976,DE,DE,2677952.56
20198293,PL,PL,154774.13
2019329322,SI,,
2019567208,BG,,
20196793,IT,IT,151500
201944257,PL,PL,0.13
2019199994,DE,DE,1
2019489200,BG,BG,9816.95
201923514,DE,DE,1
201945591,SI,SI,785.81
2019534671,LV,LV,6875
2019277086,DE,DE,1
2019600050,PL,PL,2359.21
201953462,DE,,
2019591450,RO,RO---RO---RO,27311.23
20191875,RO,RO,521.42
2019160938,AT,,
2019562729,FR,FR,50000
2019431840,PL,,
2019283038,ES,,
20192332,PL,PL,162090.47
2019620085,FR,FR,408999
201942834,PL,PL,21872.67
2019413558,UK,UK,1169.74
201928597,RO,,
2019564128,PL,,
2019376903,PL,PL,26572.97
2019581235,PL,PL,316.66
201963012,FR,,
2019295167,LV,,
2019285177,DE,DE,30780
2019352778,DE,DE,71640
2019466032,HR,HR,28271.3
2019133700,HR,HR,8625.26
2019107427,DE,,
2019516335,RO,,
2019403319,UK,,
2019180600,IT,IT,1651.2
2019504550,NL,DE,1
2019486704,DE,DE,1
2019139523,RO,RO,1048.37
2019160511,PL,,
2019331955,RO,,
201975466,BG,BG,
2019217273,ES,ES,226850
201918625,FR,FR,10000
201935682,FR,,
2019605454,FR,FR,67189.66
2019108224,BG,,
2019178869,RO,,
2019501019,IT,,
2019319073,RO,RO,93.57
2019207390,SE,SE,1416550.98
2019544365,PT,,
2019428174,RO,RO,54.62
2019452886,UK,UK,14090.9
2019226885,PL,PL,63442.57
2019605704,PL,PL---PL,127740.76
2019249351,RO,RO---RO,98959.81
2019504599,LT,,
201983186,BG,,
2019305465,DE,DE,0.01
2019240235,NL,NL,1050000
2019613096,PL,PL---PL,303.86
201926990,FR,FR,267400
201945622,SI,SI---SI,2001.75
2019223945,PL,PL,130213.38
201974869,UK,UK,10514.14
201967757,SK,SK,691815
2019176236,UK,UK,25796091.23
2019168768,DE,DE,0.01
2019419631,RO,RO,71.65
2019376193,DE,DE,48524
2019523832,FR,FR,2500000
201953212,FR,,
2019591627,SI,SI,1025.93
2019199446,PL,PL,83767.68
2019205789,CZ,CZ,12858.63
20193711,FR,FR---FR,656
2019590585,AT,AT,165921.58
20191404,PT,PT,222000
201939671,DK,DK,3113311.12
2019544315,ES,,
2019446262,PL,,
2019248813,CH,,
2019152274,ES,,
2019224632,PL,,
2019506062,PL,,
201916136,SE,SE,2738665.23
201942982,DE,DE,0.01
2019620361,FR,FR,21000
2019341544,FR,FR,310153.7
2019440503,RO,,
2019515808,RO,,
2019227098,FR,,
2019580309,PL,,
2019344412,CZ,CZ,12469.81
2019430710,PL,PL---PL,9603.97
2019428948,DK,,
2019282078,EE,EE,500000
201955166,SI,SI,895
2019270849,DE,,
2019447680,RO,,
2019171376,RO,RO---RO,83450.99
2019387568,IT,IT,39600
2019359428,SI,SI,1030.19
2019218938,SE,,
2019594475,RO,,
2019586217,RO,,
2019559051,DE,DE---DE---DE---DE---DE,31000
2019533318,IT,IT,8726455
2019332059,HU,HU,7192.67
2019234384,CZ,CZ,1167197.55
2019124213,RO,,
2019239545,PL,PL,13292.7
2019507158,PL,PL,214956.35
2019199573,PL,PL,8919.64
2019444879,FR,FR,3600000
2019345695,FR,FR,847636.36
2019155347,CZ,CZ,196595.4
2019119352,BG,,
2019241174,CH,,
2019311663,NO,NO,1345930.91
2019401148,CZ,CZ,39000
201998822,RO,,
2019332137,RO,RO,44469.69
2019301036,UK,UK,79630.2
2019546710,RO,RO,902.37
2019376752,FR,FR,1
2019519888,SI,SI,1864.1
2019190543,RO,,
2019447087,PL,PL---PL,7981580.36
201992769,PL,PL,18541.16
2019271835,FR,FR,123514
201995151,RO,RO---RO,578.59
2019360327,GR,,
2019168381,PL,,
2019302701,RO,,
2019483295,IT,IT,502740
2019583567,PL,,
201972839,EE,EE,606720
2019191877,PL,PL,1563.32
2019354383,RO,,
2019351753,RO,,
2019585051,RO,,
2019504152,RO,RO,108.23
201918727,PL,PL,5041.29
201998528,PL,PL,732510.63
201995052,HR,,
2019421852,RO,,
2019222133,SI,,
2019171827,DE,DE,1
2019459267,BG,BG,10498.67
2019143722,FR,,
2019534706,PT,PT,1932
2019421858,RO,,
2019344664,RO,RO---RO,354.03
201913874,DE,,
2019560392,SE,SE,64216.98
2019359529,RO,RO---RO---RO,330622.91
2019152907,ES,ES,940
2019602611,BG,BG,81382.57
2019143180,FR,FR,46000
2019536781,FR,FR---FR,799907.95
2019361046,DE,DE,287457.62
2019452286,BE,BE,17028
2019511242,UK,UK,99684427.58
2019589653,DE,DE,104767.5
2019526283,ES,ES,27102.09
2019119393,GR,,
201912171,PL,PL---PL,53785.83
2019109425,FR,,
2019556269,DE,DE,1819670.94
2019146304,PL,PL,4048.77
2019508428,FR,FR---FR,247900
2019407435,SE,SE,268.2
2019469971,RO,RO,4371437
2019474671,RO,RO,1577.94
2019272850,FR,FR,327000
2019359451,PL,PL,24286.58
2019273130,BG,BG---BG---BG,703037.12
2019336541,DE,DE,119831
2019520531,FR,FR,562500
2019310933,SE,SE,1510987.71
2019586219,RO,RO,123543.32
2019442917,PL,PL,20053.98
2019337368,BG,,
2019392521,RO,,
201928452,DE,DE,215902
201942876,ES,ES,241863.36
2019589724,RO,,
2019568225,DE,DE,1284421.8
2019366289,FR,FR,922863.7
2019478233,CZ,CZ,13206.9
2019591505,PL,,
201926709,ES,ES,12206557.65
201985432,RO,,
2019495366,SI,SI,6383.37
2019415222,RO,RO,194.31
2019523566,DE,,
201947705,IE,,
2019186245,RO,,
2019164761,HR,HR,7158.94
2019574255,UK,UK,7682.51
2019406446,LT,,
2019471211,FR,FR,53428
2019613456,PL,PL,809197.53
2019136342,BG,,
201959910,RO,RO---RO---RO,790.26
2019274741,PL,PL,5327.65
2019235386,SI,,
201940605,SI,,
2019186245,RO,,
2019101143,GR,GR,18312
2019152589,PL,PL---PL---PL---PL---PL,20054170.36
2019233502,DE,DE,45125.97
201955966,LV,,
2019280589,ES,ES,690404
2019393928,PL,PL---PL,8601777.74
2019316194,PT,PT,70720
201928291,DE,DE,5292.95
2019578384,RO,RO,310.57
2019186245,RO,,
2019351627,IT,IT,576000
2019535565,FR,,
2019133591,RO,,
2019450352,PL,PL,66746.09
20196625,SK,SK,55760
2019481064,PL,PL,61708.86
2019356971,SI,,
2019417369,PL,PL,6383.1
2019149529,ES,ES,436578
20199292,RO,RO,1001.41
2019344392,PL,PL,1814.97
2019578317,RO,RO,494833.37
201938250,SI,SI,4796.57
201970060,PL,,
2019413625,SE,SE,1006327.26
2019339560,HU,HU,177528.44
2019531789,DE,DE,579480
2019473767,SI,,
2019377743,PL,PL,56501.3
20194758,BG,BG,397814.7
2019402297,RO,,
2019210600,IE,,
2019159222,CZ,,
201935070,FR,FR,61000
201912113,LT,,
2019435674,LT,,
2019194834,PL,PL,4618.73
2019559991,RO,RO,53594.96
2019218607,CY,CY,148200
2019595228,RO,RO,1138.68
2019105922,IT,,
2019404579,LT,,
2019205769,BG,,
2019436662,RO,RO,403.3
2019402537,PL,PL,9557.19
2019465484,FR,FR,400000
2019420437,SE,SE,377746.93
2019123357,ES,,
2019176105,DE,DE,451000
2019321112,PL,PL,165627.37
2019601512,RO,,
201923130,FR,,
2019485679,LT,,
2019284447,RO,,
2019109792,BG,,
201912548,NL,,
2019530905,NL,NL,900000
2019478080,PL,PL,30603.59
2019591219,RO,RO,334.23
2019421895,SI,SI,129600
2019354383,RO,,
2019375489,GR,GR,441800
2019310355,PL,PL,160.3
2019164762,HR,HR,50.28
2019144472,UK,UK,1139250.6
2019255574,RO,,
2019423931,HR,,
2019504397,SI,SI,60.25
2019463110,HU,HU---AT,4849.37
2019485640,RO,RO,1762.16
2019438182,RO,RO---RO,8229.62
2019122430,UK,UK---UK---UK,12531756.61
2019491182,SI,,
2019575577,RO,,
2019388419,RO,RO,836.65
2019496266,ES,ES,9990
2019340466,EE,EE---EE,1368375
2019395251,BE,BE,110000
201949807,CZ,CZ,102251.66
2019215644,RO,RO,12998.97
2019332127,PL,,
2019564618,PT,,
2019608804,RO,,
2019564131,RO,RO---RO---RO,1972.48
2019136330,RO,RO,5003.73
201942763,PL,PL,1902.22
2019571397,PL,PL,118.5
2019375212,FR,FR,1206192.25
2019578657,PL,PL,49550.91
2019239631,RO,,
2019114756,RO,,
2019298771,DK,DK,158315.59
2019119352,BG,,
2019431741,FR,FR,100000
2019356849,RO,RO,4636.86
2019483365,SI,,
201926294,ES,,
2019522549,RO,RO,44991.89
2019212905,RO,,
2019332002,FR,FR,3248.89
2019352914,CZ,CZ,973.9
2019146370,PL,PL,1130.74
2019222886,UK,UK,66.65
2019485106,CZ,CZ---CZ,65671.56
201995158,PL,,
201930922,SI,SI,354.17
201995850,FR,FR---FR---FR---FR,372741.75
2019354338,CZ,CZ,7537.92
201946294,FR,FR,320000
2019300162,BE,BE,149922.5
2019519909,RO,RO,415.15
2019207071,CZ,CZ,810.28
2019500044,LT,,
2019516335,RO,,
2019563520,FR,,
2019108182,DE,DE,232416.97
2019149525,RO,RO,8.08
2019268383,HR,,
2019342176,SI,SI,5796.91
201934331,CZ,,
2019229343,SI,SI,414.35
2019268415,SI,SI,2049.17
201924841,FR,FR,121405
201922194,UK,UK,20.05
2019356668,PL,PL---PL,432.5
2019332194,FR,FR,426255
2019126640,DE,DE,1
201923618,FR,FR,606664.59
2019519916,RO,,
20197839,NL,NL,349925
2019340595,SI,SI,1000
2019415050,PL,PL,392.79
2019369420,HR,HR,40442.17
2019425995,RO,RO,36069.02
2019308769,ES,ES,1788128.52
2019430511,RO,,
2019509948,RO,RO,2958.54
2019566040,BG,,
2019332030,SI,,
2019202278,PL,PL,820315.97
2019376903,PL,PL,1973.19
2019210767,RO,RO,512.51
201945771,PL,,
2019433412,ES,ES,41574
201936292,LT,,
2019466088,PL,PL,467306.4
2019134939,SE,SE,912943.31
2019391045,SE,SE,3777469.28
2019391727,SE,SE,2360918.3
2019380520,IT,,
2019450934,ES,ES,10913.19
2019622375,FR,FR,7058
2019448829,RO,,
2019295766,FR,FR,76526.46
2019148815,EE,,
2019115588,UK,UK,2859.29
2019212480,CZ,,
2019189807,BG,,
2019425602,RO,RO,551014.62
2019621538,FR,FR,1969850.32
2019284082,PL,,
201974764,FR,FR---FR,163900
2019615158,PL,,
201990188,PL,PL,1200.86
2019379590,BG,BG,242253.81
2019314957,PL,PL,55702.72
2019352965,CZ,CZ,8083.48
201927471,IT,IT,547739.48
2019364301,PL,PL,12317.92
2019100256,SI,SI,737.8
2019459529,LT,LT,189930
2019237702,UK,UK,0.01
2019323974,RO,,
2019483196,UK,UK,19776.25
2019545125,RO,RO,124759.34
2019588869,RO,,
2019297101,ES,,
2019534831,DE,DE,40448
2019298263,RO,RO,1251.76
2019376789,DE,DE,57708.4
2019310263,SI,SI,2362.65
2019566918,PL,PL,651293.75
2019339604,LT,,
2019314279,DE,DE,135892.28
2019445380,CZ,,
2019534791,AT,AT,19692
2019529096,UK,UK,95597.94
2019499152,FR,,
2019350567,CZ,CZ---CZ,0
2019605845,BE,BE,114000
2019447645,RO,RO,54902.41
201933501,AT,,
2019133814,SE,SE,5720614.22
2019569902,DE,DE,0.1
2019466130,RO,,
2019286729,EE,,
2019522221,IT,IT,3148.67
2019447595,RO,,
2019218543,PL,PL,139.61
2019237063,HU,HU,4033.66
2019554121,ES,ES,0.01
2019194771,RO,RO,77.55
201941193,FR,FR,4197.08
2019550076,CZ,CZ,29567.59
2019239429,PL,PL,9217.94
201971552,LT,LT,338.8
201961042,BG,BG,59310.77
2019203643,PL,PL,102140.27
2019374632,RO,,
201974707,IT,IT---IT---IT---IT---IT,2294086.21
2019222080,RO,RO,331535.62
2019289484,DE,DE,275000
201939074,CZ,CZ,28554.73
2019617985,DE,DE,0.01
2019476699,BG,BG,1400.96
201930871,PL,PL,8263.57
2019176097,RO,RO,20756.33
2019177729,FR,,
2019619158,SE,SE,566620.39
201942778,PL,PL,550055.8
2019206196,AT,DE,226825
2019374790,FR,FR,52805.14
2019333209,NL,NL,0.01
2019438300,PL,SE,278708.49
2019339790,PL,PL,4095.31
2019481642,RO,RO,861352.07
2019298262,RO,,
2019364003,RO,RO---RO,137061.93
2019254148,DE,,
201925146,PT,,
2019431892,FR,FR,600000
2019146194,RO,RO,62714.69
201993643,RO,RO,424
2019224506,PL,PL,31.41
2019277138,RO,RO,6524.98
2019466205,PL,,
2019380636,RO,RO,23510.16
2019330643,HU,HU,58530587.15
2019212900,RO,RO,291.87
2019277127,RO,RO,1358.58
2019206073,ES,ES,3496.84
2019505633,FR,FR,1
2019233220,NO,,
2019261751,DE,,
2019600879,RO,RO,25147.55
2019237702,UK,UK,0.01
2019239684,SI,,
2019426064,PL,PL,4053.24
2019203152,DE,DE,375421.92
2019494041,RO,,
2019164791,PL,PL---PL,2786.67
2019328336,BG,BG,2298.63
2019510228,LT,,
2019619341,NL,,
2019564804,RO,RO,337.17
2019151320,PL,PL,7983.9
2019456512,FR,FR,286137
2019286725,EE,,
2019445543,ES,ES,1555200
2019331014,DK,,
2019258523,PL,PL,22151.9
2019225383,RO,,
2019556726,HR,HR,2821.25
2019527290,RO,RO,922890.86
2019392402,RO,,
2019488996,LV,LV,54014.26
2019301438,DE,,
2019602585,PL,,
2019497272,LT,,
2019565507,FR,FR,173368.03
2019244377,RO,RO,115.9
2019389778,DE,,
2019440421,RO,,
2019242014,FR,FR,22121
2019559394,RO,RO,743.89
201937974,RO,,
2019413652,FR,FR,6624
2019258423,RO,RO,2272.78
2019487294,FR,FR,30000
2019104790,FR,FR,41927.71
2019135105,PL,,
2019342168,FR,,
201987306,FR,FR,57600
2019320373,DE,,
2019271732,RO,,
2019102655,UK,UK,9114004.81
2019426942,UK,UK,91140.05
2019588848,RO,RO---RO,3034.58
2019546701,RO,,
201930264,ES,ES,421809.82
2019613183,RO,RO,12338.52
2019160471,UK,,
2019518791,FR,FR---FR---FR,4405930
2019338274,DE,DE,43350
2019208846,PL,,
201983200,PL,,
2019504522,RO,RO,1222.26
2019241942,ES,ES,1889370.31
2019598093,DE,DE,251280
2019554227,ES,,
2019185104,FR,FR,751776.55
2019457914,FR,FR,57504
2019142230,FI,FI,147875
201992,FR,FR,45018
2019356967,RO,,
20196598,FR,FR,6248.78
2019197451,ES,ES,553675.54
2019410644,BG,BG,12345.79
2019591356,RO,RO,853.48
2019440503,RO,,
201962142,PL,PL,220820.92
2019106586,SE,SE,188873.46
2019566230,PL,PL---PL,3646.92
2019586217,RO,RO---RO---RO,2642.61
2019290054,PL,PL,11162.04
2019290781,MK,,
2019412897,PL,PL,43999.74
201961481,HU,HU---HU,1629360.9
201965592,ES,,
2019118623,FR,FR,299473
2019168791,DE,DE,0.01
2019442879,FR,FR,90000
2019258618,RO,,
2019495662,BG,BG,107603.03
2019205769,BG,,
2019286024,DE,DE,0.01
20191875,RO,RO,49.31
2019276016,RO,,
2019262816,RO,RO,12593.51
2019333936,DK,,
201983163,RO,,
2019447595,RO,,
2019517663,RO,,
2019207528,NL,BE,1
2019335545,NL,NL,1
2019554937,IE,,
2019383107,RO,RO,535.5
2019430615,PL,PL,57303.8
2019132193,UK,UK,119799.04
2019529867,BE,BE,539724
2019400330,AT,AT,366067.2
2019241970,RO,,
2019326740,PL,PL,1465.93
2019152397,BG,BG,4806.22
2019305507,RO,,
201944132,DK,DK,40181620.93
2019231300,FR,FR,70000
2019122709,UK,UK,31762.61
2019177845,RO,,
2019529700,RO,RO,6081.81
2019333378,RO,RO,42.15
2019361680,DE,DE,166296.12
2019188580,ES,,
201930884,PL,PL,4644.92
2019535633,IT,,
2019478445,PL,PL,5165.67
2019585051,RO,,
2019396218,RO,,
2019571328,LT,,
2019226885,PL,PL---PL,80366.38
2019461925,HU,HU,278819.55
2019351068,FR,FR,10998.28
2019129034,BG,BG,3944.68
20195258,FR,FR,73581
2019286852,RO,RO,906.58
2019433508,PL,,
2019447797,FR,FR,105304.5
2019148881,RO,,
2019107429,FR,FR,297737.89
2019377002,PL,,
2019342034,RO,RO,130125.05
2019450118,RO,RO---RO,936534.36
2019361190,DE,DE,373471.74
2019271907,NL,NL,1
2019621081,UK,,
2019371055,ES,,
2019210758,RO,RO,25495.32
2019546912,PL,PL,18374.91
2019237702,UK,UK,0.01
2019492296,DK,DK,1204243.18
2019567138,RO,RO,804.79
2019484278,FR,FR,8201
201984617,DE,DE,259628
2019471294,PL,PL,235.28
2019376859,ES,ES,1452
2019372107,LV,LV,1270067.9
2019525403,RO,RO,2431.88
2019216807,ES,ES,46386.18
2019199536,CZ,CZ,8531.36
201958234,FR,FR,26588
2019555129,BG,,
2019618051,PL,PL,83658.09
2019555894,PL,PL,9307.52
2019549424,RO,,
2019423931,HR,,
2019495246,RO,RO,5689.84
2019571088,SE,,
2019256767,FR,FR,30000
2019296296,BE,,
2019504572,CZ,CZ,12845.73
2019215402,RO,RO,55686.85
2019288290,SI,SI,448806.83
2019493918,CZ,CZ,216058.32
2019515925,SI,SI---SI,1304.46
201914787,RO,,
2019253508,FR,FR,400000
2019591262,PL,PL,2558.4
2019240432,DE,DE,334717.57
2019271941,UK,UK,2278501.2
2019382085,RO,,
2019167116,FR,FR,73006.78
2019138781,LT,,
2019448973,PL,PL,858.62
2019337368,BG,,
2019499040,RO,RO,337.18
2019405203,LT,,
2019316891,UK,UK,17.09
2019225417,ES,ES,63000
2019387568,IT,,
201983655,RO,RO,648.13
2019488327,RO,RO,1935.6
2019539514,HR,HR,95759.16
2019622694,CZ,,
2019571156,RO,,
2019165016,FR,FR,100000
2019504615,RO,RO,16093.46
201972517,LT,,
2019342102,LV,LV,301565.3
2019603543,FR,FR,215907.1
2019430733,PL,PL,63291.14
2019410644,BG,BG,754.17
2019149717,LV,LV,2816
2019247051,RO,,
2019576385,FR,FR,36603
2019481054,SI,,
2019223076,FR,FR,1000000
2019208835,LT,LT,37
201938167,SI,SI,3697.23
2019233593,DE,DE,154461.64
2019268419,SI,SI,9343.5
201965311,CZ,CZ,35.06
2019268419,SI,SI,16443.2
2019365908,DE,,
2019129173,DK,DK,287363.28
2019268383,HR,,
2019328334,PL,PL---PL,24584.72
2019359497,PT,PT,216999.97
2019271732,RO,,
2019239684,SI,,
2019561901,DE,,
2019514494,UK,,
2019387219,FR,,
201921270,HU,HU,64592.72
2019234489,PL,PL,352606.11
2019431840,PL,PL,977.29
2019478398,PL,PL,1784.25
2019276917,SI,,
2019368289,AT,,
2019602585,PL,,
2019516335,RO,,
2019366670,RO,RO,603.76
201944010,FR,FR,46750
2019591429,RO,RO---RO,14424.38
201914061,PL,UK,18710.48
2019167707,PL,PL---PL,838.72
2019522238,GR,GR,63199.79
2019178966,CZ,CZ,288647.48
2019478056,HU,HU,320219.36
201951654,FR,FR,2610000
2019146207,LT,LT,78
2019394325,PL,PL,32445.79
2019526198,IT,IT---IT---IT,1129839.9
2019457890,FR,FR,560000
2019440539,DE,DE,3026160
201910814,FR,FR,676740
2019441805,PL,PL---PL---PL,85236.27
2019493833,EE,,
201926086,RO,RO,1808.57
2019519848,RO,RO,531.05
2019423891,CZ,CZ,9641.6
2019227878,DE,DE,1
201983036,FR,FR---FR---FR---FR,250000
2019298199,BG,,
2019912,RO,,
2019461898,PL,PL---PL,171.36
2019316983,UK,UK,3031.71
2019366295,FR,FR,59725
2019435777,SI,,
2019114637,LT,,
2019568702,RO,RO,64.48
2019352709,DE,DE,7200
2019311987,FR,FR---FR---FR---FR,1200000
201973908,SI,SI,1738.52
2019518722,SE,SE,9915856.87
2019547724,PL,PL,700909.15
2019274818,FR,FR,12000
2019259579,SE,SE,2221.15
2019235534,PL,,
2019208432,UK,UK,284812.65
2019272998,RO,RO,10594.06
2019401871,DE,DE,36245.9
201914110,RO,RO,56491.22
2019501687,LT,LT,189125
2019528390,UK,UK,123813.76
2019266098,RO,,
2019516308,BG,BG,9.2
2019119126,PL,PL,6621.21
2019127585,CZ,,
2019368749,BE,,
2019195464,CZ,CZ,5843.4
2019432416,MK,MK,128442.75
2019532409,PL,,
201997905,SI,SI,1799.87
2019333145,RO,RO,988.41
201964674,PL,PL,930.75
2019535920,RO,RO,632.2
2019355230,RO,RO,56826.1
2019300075,DK,DK,0.13
2019201208,UK,UK,672598.74
2019423962,BG,,
2019430707,RO,RO,1925.13
2019522241,BG,,
201997955,RO,,
2019350213,PT,PT,28108.32
2019177845,RO,,
2019162965,ES,,
2019380319,GR,,
201913912,RO,RO---RO,4931.2
2019290337,NL,NL,370360
2019133591,RO,,
2019180530,HU,HU,132538
2019553785,RO,RO,5175.98
20197210,RO,RO,2601372.73
201936837,ES,,
2019621881,HR,US,504594.23
2019402321,RO,,
2019275504,RO,RO,590.56
2019180531,PL,,
201988628,SI,SI,45900
201978504,SI,,
2019513977,RO,RO,2139.62
2019159487,RO,RO,32.41
2019512896,BG,,
2019443812,UK,UK,21136.36
2019445412,DE,DE,0.01
2019424668,RO,RO,128724.46
2019483209,RO,RO,32242.43
2019515808,RO,,
2019286681,DE,DE,198750
2019333936,DK,,
2019151320,PL,PL,11811.24
2019409200,DE,DE,454679.9
2019139964,LT,,
2019283111,DE,DE,323936.37
2019296418,BG,,
2019255320,BG,BG,29655.38
2019240941,PL,PL,533738.22
2019332143,SI,,
2019173465,UK,UK,7122725.77
2019210754,RO,RO---RO---RO,4366.43
2019158027,DE,DE,0.01
2019456539,FR,FR,19265
201991632,IT,IT,492579.5
2019181250,PL,PL,18814.78
2019295859,FR,FR,5160
201983892,PL,,
2019577148,HR,HR---HR,1739687.25
2019426018,RO,,
201973936,FR,FR,187000
2019502898,FI,FI,6531
201931705,RO,,
2019462515,PL,,
2019448673,RO,RO,12895.29
2019378023,PL,PL,47285.18
2019329184,CZ,,
201921154,FR,FR,88000
2019362225,ES,ES,68350.36
2019500607,NL,,
2019262816,RO,RO---RO---RO,5507.77
2019233154,FI,,
2019491367,RO,,
2019252032,DE,DE,1
201940465,PL,PL,34311.24
2019175950,UK,UK,14058.35
2019507079,PL,PL,157.76
201978420,ES,ES,6630.58
2019213084,RO,,
2019546799,PL,,
2019428173,PL,PL,1992.41
2019347147,GR,GR,470195
201978562,RO,,
2019419384,PL,PL,195.46
201999062,BE,,
2019228699,DE,DE,22100
2019515704,FR,FR,140000
2019507123,PL,PL,47283.37
2019171128,FR,FR,15226
2019501670,RO,RO,49.74
2019416034,PL,,
2019105358,RO,,
2019310352,FR,,
2019504605,RO,,
201985371,RO,,
2019398390,RO,,
2019139914,DE,DE,12681
2019440495,DE,DE,106505
20193191,PL,,
2019599947,PL,PL,2386.22
2019534660,RO,RO,1949.7
2019527296,DE,DE,1
2019102617,FR,FR,4400
2019195029,RO,,
2019195058,LT,LT,266
2019585079,PL,,
2019298234,RO,RO,4895.84
2019119360,UK,,
2019337381,RO,RO---RO---RO,22160.2
2019585193,PT,PT,891823.85
2019294666,PT,PT,64800
2019361788,RO,RO,79.66
2019578617,LT,,
2019379691,ES,ES,20001.3
2019362382,FR,FR,128716
2019271795,PL,PL,427.97
2019400301,RO,RO,17347.69
2019185823,BG,BG,43772.21
2019183983,DE,DE,232000
2019199832,FR,,
2019382248,PL,,
2019525213,PL,PL,9689.24
2019511136,RO,RO,332.16
2019219910,BE,,
2019507219,CZ,CZ,28727.7
2019163559,BG,,
20197351,PL,PL,88646
2019100387,HU,HU,4292.64
2019162110,PL,PL,195457.93
2019299571,DE,DE,347446.1
201918640,LT,LT,20314
2019279535,RO,RO,415.15
2019569820,NL,,
2019323791,PL,SE,33316.39
201988585,PL,PL,154133.86
2019382085,RO,RO,3.03
2019279554,FI,FI,2737000
2019283078,DK,DK,707196.53
2019296478,PL,PL,3923.12
2019259521,RO,,
201997955,RO,,
2019622657,DE,DE,
2019450364,PL,PL,1463.61
2019495664,FR,FR,116937.56
2019348293,DE,DE,0.01
2019215499,FR,FR,177000
2019326643,PL,PL,25502.61
2019515715,PL,PL,2298.26
2019261482,RO,RO,90776.37
2019529804,RO,RO,450888.25
2019206079,IT,,
2019480755,LT,,
2019544194,ES,ES,298423.14
2019567599,NL,NL---NL---NL---NL---NL---NL---NL---NL---NL---NL---NL---NL---NL---NL---NL---NL---NL---NL---NL---NL---NL---NL---NL---NL---NL---NL---NL---NL,27000000
2019115392,RO,RO,164.79
2019335008,LT,,
2019340768,FR,FR,1
2019319966,PT,PT,5880
2019279545,RO,,
201926136,PL,PL,3171.04
2019326892,FR,FR,15807.5
2019126701,BG,,
2019551374,RO,RO---RO,478922.72
2019455285,RO,RO,383.14
2019599961,DE,,
201950981,SI,,
2019334996,FI,,
2019404574,LT,LT,149721
2019458202,SE,SE,6657789.61
2019394992,CZ,CZ,3760.62
2019458275,PL,PL,26945271.78
2019406301,RO,,
2019553930,HR,HR,391.48
2019390441,PL,,
201912317,PL,PL---PL---PL---PL,418150.19
2019313004,CZ,,
2019308153,PL,PL,13970.59
2019376965,PL,PL,974.87
2019442777,PL,PL,9423.86
2019563483,PL,,
2019103913,SE,SE,188873.46
2019102844,PL,PL,239901.34
2019600872,DE,DE,23790.27
2019618126,RO,,
2019387307,PL,PL,18989.67
2019494047,GR,GR,1186
2019268117,RO,RO,1560.09
201950171,SI,SI---SI,324.19
2019463093,UK,UK,
2019156891,RO,,
2019291430,LV,LV,6768.92
2019210167,DE,,
2019567238,AT,AT,240000
20199924,UK,UK,268350.48
201918459,CZ,CZ,258667.71
2019302537,DE,DE,777000
2019600188,SE,SE,736.13
2019253227,FR,FR,254952
2019326902,RO,RO,200.62
201927162,FR,,
2019194161,DE,,
2019378122,DE,DE,235387.63
2019600858,DE,DE,316000
2019591229,RO,RO---RO,14519.63
2019239550,PL,,
2019475667,LT,,
2019268310,RO,,
2019607052,AT,AT,208780
2019225465,SE,SE,283.31
2019197704,UK,UK,666072.57
2019447708,CZ,CZ,56014.8
2019551538,DE,DE,0.01
2019507417,SI,SI,3945.6
